"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R190","2020-03-16 19:00:00","32.000","185.000","0.900","22.600","0.620","1015.300","","0.000","-99.000","-99.000","-99.000","26.900","","15.200",""
"C0I010","2020-03-16 19:00:00","1562.000","161.000","1.800","10.400","0.920","852.000","","0.000","-99.000","-99.000","-99.000","18.400","","6.500",""
"C0F930","2020-03-16 19:00:00","100.000","0.000","0.000","18.700","0.650","1007.400","","0.000","-99.000","-99.000","-99.000","24.600","","14.300",""
"C0X180","2020-03-16 19:00:00","62.000","355.000","0.500","21.200","0.580","1011.400","","0.000","-99.000","-99.000","-99.000","25.500","","15.800",""
"C0X260","2020-03-16 19:00:00","39.000","337.000","1.200","22.000","0.580","1015.800","","0.000","-99.000","-99.000","-99.000","24.900","","16.100",""
"C0K500","2020-03-16 19:00:00","12.000","10.000","1.400","21.800","0.530","1017.100","","0.000","-99.000","-99.000","-99.000","25.100","","14.900",""
"CM0010","2020-03-16 19:00:00","68.000","187.000","0.500","17.800","0.470","1013.900","","0.000","-99.000","-99.000","-99.000","23.200","","11.200",""
"C0O990","2020-03-16 19:00:00","18.000","335.000","0.900","21.600","0.600","1017.300","","0.000","-99.000","-99.000","-99.000","26.700","","13.900",""
"C0E430","2020-03-16 19:00:00","258.000","186.000","0.800","17.600","0.740","993.300","","0.000","-99.000","-99.000","-99.000","24.000","","12.200",""
"C0D390","2020-03-16 19:00:00","146.000","0.000","0.000","18.200","0.580","1001.400","","0.000","-99.000","-99.000","-99.000","26.700","","12.000",""
"C0T9F0","2020-03-16 19:00:00","251.000","266.000","0.700","15.600","0.660","994.100","","0.000","-99.000","-99.000","-99.000","17.800","","14.200",""
"C0R350","2020-03-16 19:00:00","35.000","53.000","4.900","20.500","0.630","1016.600","","0.000","12.000","63.000","","23.200","","18.600",""
"C0K550","2020-03-16 19:00:00","15.000","335.000","1.300","21.700","0.530","1018.200","","0.000","-99.000","-99.000","-99.000","24.900","","15.000",""
"C0C670","2020-03-16 19:00:00","250.000","43.000","1.600","17.900","0.460","991.400","","0.000","-99.000","-99.000","-99.000","22.700","","10.700",""
"C0A980","2020-03-16 19:00:00","11.000","110.000","2.400","19.400","0.370","1020.600","","0.000","-99.000","-99.000","-99.000","23.900","","14.900",""
"C0UA60","2020-03-16 19:00:00","566.000","269.000","0.700","12.900","0.670","957.100","","0.000","-99.000","-99.000","-99.000","19.200","","10.000",""
"C0V720","2020-03-16 19:00:00","15.000","286.000","1.700","23.700","0.570","1018.000","","0.000","-99.000","-99.000","-99.000","25.800","","17.700",""
"C0C480","2020-03-16 19:00:00","105.000","124.000","1.500","19.400","0.420","1007.800","","0.000","-99.000","-99.000","-99.000","24.500","","14.000",""
"C0S900","2020-03-16 19:00:00","27.000","315.000","1.400","20.400","0.550","1019.800","","0.000","-99.000","-99.000","-99.000","22.200","","18.700",""
"C0SA00","2020-03-16 19:00:00","466.000","302.000","0.600","14.200","0.870","968.900","","0.000","-99.000","-99.000","-99.000","19.700","","11.900",""
"C0V730","2020-03-16 19:00:00","33.000","315.000","0.700","23.300","0.570","1016.400","","0.000","-99.000","-99.000","-99.000","26.100","","17.300",""
"C0G730","2020-03-16 19:00:00","27.000","322.000","0.500","20.900","0.520","1017.300","","0.000","-99.000","-99.000","-99.000","23.600","","14.600",""
"C0Z300","2020-03-16 19:00:00","182.000","0.000","0.200","15.900","0.930","1003.400","","0.000","-99.000","-99.000","-99.000","18.300","","13.900",""
"C0H9A0","2020-03-16 19:00:00","1595.000","119.000","0.400","10.800","0.970","849.800","","0.500","-99.000","-99.000","-99.000","17.700","","5.300",""
"C0S840","2020-03-16 19:00:00","22.000","324.000","0.900","19.400","0.590","1021.300","","0.000","-99.000","-99.000","-99.000","21.500","","14.600",""
"C0Z150","2020-03-16 19:00:00","27.000","246.000","1.900","18.700","0.580","1020.500","","0.000","-99.000","-99.000","-99.000","20.500","","15.000",""
"C0W170","2020-03-16 19:00:00","42.000","40.000","6.200","14.600","0.750","1016.900","","0.000","-99.000","-99.000","-99.000","16.600","","12.600",""
"C0E540","2020-03-16 19:00:00","32.000","193.000","1.500","17.800","0.660","1015.800","","0.000","-99.000","-99.000","-99.000","25.500","","9.700",""
"C0D660","2020-03-16 19:00:00","65.000","114.000","2.100","21.600","0.430","1011.700","","0.000","-99.000","-99.000","-99.000","25.400","","14.100",""
"C0U650","2020-03-16 19:00:00","442.000","345.000","2.100","14.400","0.550","971.800","","0.000","-99.000","-99.000","-99.000","20.000","","11.200",""
"C0G810","2020-03-16 19:00:00","26.000","12.000","0.500","22.800","0.460","1016.300","","0.000","-99.000","-99.000","-99.000","25.700","","15.300",""
"C0F9Z0","2020-03-16 19:00:00","3193.000","338.000","5.200","5.900","0.670","697.300","","8.500","13.500","354.000","","10.300","","3.400",""
"C0M410","2020-03-16 19:00:00","245.000","332.000","1.100","20.000","0.630","987.600","","0.000","-99.000","-99.000","-99.000","27.300","","14.400",""
"C0I410","2020-03-16 19:00:00","180.000","242.000","0.400","21.100","0.500","998.600","","0.000","-99.000","-99.000","-99.000","25.400","","14.400",""
"C0R840","2020-03-16 19:00:00","536.000","44.000","6.300","13.900","-99.000","959.600","","0.000","-99.000","-99.000","-99.000","17.800","","12.500",""
"C0K250","2020-03-16 19:00:00","12.000","0.000","0.000","20.400","0.660","1018.400","","0.000","-99.000","-99.000","-99.000","26.000","","12.200",""
"C0AH80","2020-03-16 19:00:00","68.000","107.000","3.600","18.500","0.480","1012.400","","0.000","-99.000","-99.000","-99.000","22.300","","11.000",""
"C0V640","2020-03-16 19:00:00","35.000","338.000","2.200","22.700","0.640","1015.600","","0.000","-99.000","-99.000","-99.000","23.900","","15.900",""
"C0S920","2020-03-16 19:00:00","98.000","310.000","1.100","17.400","0.750","1006.600","","0.000","-99.000","-99.000","-99.000","21.600","","14.000",""
"C0S830","2020-03-16 19:00:00","288.000","310.000","1.500","16.400","0.620","991.100","","0.000","-99.000","-99.000","-99.000","18.000","","15.700",""
"C0V800","2020-03-16 19:00:00","256.000","275.000","1.400","20.300","0.660","988.400","","0.000","-99.000","-99.000","-99.000","25.800","","16.700",""
"C0R140","2020-03-16 19:00:00","740.000","321.000","2.500","15.800","0.910","938.100","","0.000","-99.000","-99.000","-99.000","21.400","","11.300",""
"C0K410","2020-03-16 19:00:00","20.000","20.000","0.900","21.800","0.530","1016.400","","0.000","-99.000","-99.000","-99.000","24.600","","15.500",""
"C0F000","2020-03-16 19:00:00","273.000","79.000","0.700","18.200","0.540","985.500","","0.000","-99.000","-99.000","-99.000","23.100","","13.200",""
"C0W150","2020-03-16 19:00:00","42.000","92.000","4.600","19.200","0.550","1016.600","","0.000","-99.000","-99.000","-99.000","22.200","","15.300",""
"C0AH90","2020-03-16 19:00:00","660.000","0.000","0.000","8.900","0.920","949.400","","0.000","-99.000","-99.000","-99.000","17.900","","3.900",""
"C0F9K0","2020-03-16 19:00:00","30.000","0.000","0.000","22.100","0.460","1014.400","","0.000","-99.000","-99.000","-99.000","22.900","","14.300",""
"C0H990","2020-03-16 19:00:00","3076.000","176.000","1.600","3.200","0.870","707.200","","0.000","-99.000","-99.000","-99.000","9.200","","0.100",""
"C0V260","2020-03-16 19:00:00","126.000","280.000","0.700","20.700","0.640","1005.100","","0.000","-99.000","-99.000","-99.000","27.400","","15.000",""
"C0G640","2020-03-16 19:00:00","17.000","0.000","0.000","19.800","0.600","1020.100","","0.000","-99.000","-99.000","-99.000","24.800","","13.600",""
"C0Z080","2020-03-16 19:00:00","298.000","0.000","0.000","14.900","0.750","988.500","","0.000","-99.000","-99.000","-99.000","18.800","","12.900",""
"C0U770","2020-03-16 19:00:00","5.000","340.000","3.100","18.300","0.540","1022.300","","0.000","-99.000","-99.000","-99.000","21.800","","13.900",""
"C0Z210","2020-03-16 19:00:00","126.000","0.000","0.000","16.000","0.830","1010.000","","0.000","-99.000","-99.000","-99.000","18.300","","13.800",""
"C0V690","2020-03-16 19:00:00","30.000","15.000","1.500","22.600","0.660","1016.700","","0.000","-99.000","-99.000","-99.000","24.000","","19.100",""
"C0M690","2020-03-16 19:00:00","33.000","1.000","1.300","21.800","0.520","1015.100","","0.000","-99.000","-99.000","-99.000","25.700","","15.500",""
"C0R440","2020-03-16 19:00:00","1654.000","76.000","4.100","6.100","1.000","837.900","","0.000","9.200","95.000","","8.900","","5.200",""
"C0F970","2020-03-16 19:00:00","145.000","93.000","1.700","20.300","0.480","1001.600","","0.000","-99.000","-99.000","-99.000","25.000","","14.300",""
"C0C490","2020-03-16 19:00:00","157.000","83.000","1.700","19.600","0.410","1001.700","","0.000","-99.000","-99.000","-99.000","24.800","","13.100",""
"C0X160","2020-03-16 19:00:00","26.000","330.000","1.500","22.700","0.530","1016.100","","0.000","-99.000","-99.000","-99.000","24.600","","16.600",""
"C0S760","2020-03-16 19:00:00","1621.000","0.000","0.200","6.000","1.000","843.600","","0.000","-99.000","-99.000","-99.000","10.300","","5.300",""
"C0O830","2020-03-16 19:00:00","127.000","307.000","1.300","19.500","0.700","1005.400","","0.000","-99.000","-99.000","-99.000","27.400","","14.800",""
"C0A9A0","2020-03-16 19:00:00","24.000","68.000","1.100","19.800","0.390","1018.500","","0.000","6.600","82.000","","22.900","","14.200",""
"C0AD50","2020-03-16 19:00:00","84.000","80.000","4.200","19.100","0.420","1010.700","","0.000","-99.000","-99.000","-99.000","22.900","","12.500",""
"C0G620","2020-03-16 19:00:00","110.000","268.000","1.700","19.100","0.600","1006.200","","0.000","-99.000","-99.000","-99.000","26.700","","14.200",""
"C0V310","2020-03-16 19:00:00","46.000","339.000","2.000","22.500","0.450","1013.500","","0.000","-99.000","-99.000","-99.000","27.000","","15.600",""
"C0X110","2020-03-16 19:00:00","20.000","7.000","2.000","22.900","0.490","1017.600","","0.000","-99.000","-99.000","-99.000","24.400","","17.300",""
"C0S980","2020-03-16 19:00:00","901.000","291.000","1.300","11.300","0.910","920.500","","0.000","-99.000","-99.000","-99.000","16.100","","10.500",""
"C0R320","2020-03-16 19:00:00","7.000","65.000","9.200","19.700","0.590","1019.500","","0.000","15.900","68.000","","23.800","","18.000",""
"C0O860","2020-03-16 19:00:00","38.000","346.000","0.400","21.100","0.650","1014.700","","0.000","-99.000","-99.000","-99.000","25.500","","16.400",""
"C0U950","2020-03-16 19:00:00","1012.000","125.000","11.300","9.400","0.810","908.200","","0.000","-99.000","-99.000","-99.000","17.800","","7.600",""
"C0R260","2020-03-16 19:00:00","76.000","42.000","2.700","21.000","0.490","1010.800","","0.000","-99.000","-99.000","-99.000","26.600","","16.400",""
"C0G880","2020-03-16 19:00:00","92.000","35.000","0.600","21.600","0.470","1009.000","","0.000","-99.000","-99.000","-99.000","25.100","","15.400",""
"C0R520","2020-03-16 19:00:00","18.000","175.000","1.000","22.200","0.630","1017.800","","0.000","-99.000","-99.000","-99.000","25.600","","16.600",""
"C0O810","2020-03-16 19:00:00","161.000","302.000","0.300","20.900","0.710","1001.600","","0.000","-99.000","-99.000","-99.000","27.500","","15.000",""
"C0E790","2020-03-16 19:00:00","344.000","140.000","1.000","19.800","0.500","979.400","","0.000","-99.000","-99.000","-99.000","23.100","","12.400",""
"C0F9Y0","2020-03-16 19:00:00","3313.000","305.000","2.600","3.800","0.790","687.400","","0.000","9.000","333.000","","10.000","","1.200",""
"C0S930","2020-03-16 19:00:00","248.000","254.000","1.100","16.400","0.740","994.700","","0.000","-99.000","-99.000","-99.000","20.500","","14.100",""
"C0M770","2020-03-16 19:00:00","164.000","32.000","0.500","21.000","0.550","1000.400","","0.000","-99.000","-99.000","-99.000","24.500","","16.800",""
"C0R470","2020-03-16 19:00:00","103.000","249.000","1.300","22.400","0.580","1008.200","","0.000","-99.000","-99.000","-99.000","26.300","","16.700",""
"C0W120","2020-03-16 19:00:00","58.000","-99.000","-99.000","20.200","0.670","1013.300","","0.000","-99.000","-99.000","-99.000","22.900","","19.000",""
"C0V350","2020-03-16 19:00:00","36.000","288.000","1.000","22.400","0.670","1016.400","","0.000","-99.000","-99.000","-99.000","27.400","","14.600",""
"CM0160","2020-03-16 19:00:00","159.000","97.000","0.600","20.800","0.470","1002.700","","0.000","-99.000","-99.000","-99.000","28.500","","14.000",""
"C0V500","2020-03-16 19:00:00","6.000","339.000","0.600","22.800","0.620","1017.400","","0.000","-99.000","-99.000","-99.000","25.700","","18.800",""
"C0SA30","2020-03-16 19:00:00","92.000","319.000","1.800","18.400","0.570","1012.700","","0.000","-99.000","-99.000","-99.000","20.000","","17.000",""
"C0U710","2020-03-16 19:00:00","1942.000","94.000","0.300","3.500","0.990","810.700","","0.000","-99.000","-99.000","-99.000","8.000","","0.600",""
"C0Z100","2020-03-16 19:00:00","36.000","0.000","0.000","16.300","0.880","1020.500","","0.000","-99.000","-99.000","-99.000","20.300","","14.900",""
"C0Z170","2020-03-16 19:00:00","199.000","287.000","0.800","15.900","0.780","1001.900","","0.000","-99.000","-99.000","-99.000","18.900","","14.600",""
"C0K430","2020-03-16 19:00:00","30.000","1.000","0.800","21.400","0.560","1017.100","","0.000","-99.000","-99.000","-99.000","24.400","","14.500",""
"C0S960","2020-03-16 19:00:00","32.000","359.000","1.100","18.900","0.630","1018.800","","0.000","-99.000","-99.000","-99.000","21.800","","16.100",""
"C0T9M0","2020-03-16 19:00:00","92.000","316.000","2.600","17.600","0.620","1014.000","","0.000","-99.000","-99.000","-99.000","19.600","","15.900",""
"C0G760","2020-03-16 19:00:00","53.000","0.000","0.000","21.200","0.490","1015.800","","0.000","-99.000","-99.000","-99.000","25.700","","14.700",""
"C0AI00","2020-03-16 19:00:00","188.000","56.000","1.300","17.300","0.580","1000.000","","0.000","7.100","21.000","","24.100","","12.700",""
"C0AC40","2020-03-16 19:00:00","1079.000","101.000","4.600","8.500","0.830","898.000","","0.000","11.500","81.000","","13.800","","6.000",""
"C0F9M0","2020-03-16 19:00:00","230.000","106.000","0.800","20.000","0.410","992.600","","0.000","-99.000","-99.000","-99.000","23.500","","14.400",""
"C0A930","2020-03-16 19:00:00","216.000","163.000","1.700","16.400","0.550","994.800","","0.000","-99.000","-99.000","-99.000","20.600","","13.200",""
"C0A640","2020-03-16 19:00:00","241.000","0.000","0.100","15.800","0.560","995.600","","0.000","-99.000","-99.000","-99.000","21.200","","10.400",""
"C0I420","2020-03-16 19:00:00","305.000","191.000","0.700","20.000","0.530","984.400","","0.000","7.400","235.000","","25.100","","12.500",""
"C0R170","2020-03-16 19:00:00","26.000","273.000","0.300","22.800","0.570","1016.800","","0.000","-99.000","-99.000","-99.000","26.800","","15.500",""
"C0M530","2020-03-16 19:00:00","1385.000","200.000","0.700","11.000","0.990","872.800","","0.000","-99.000","-99.000","-99.000","16.400","","6.200",""
"C0H960","2020-03-16 19:00:00","120.000","31.000","1.000","22.000","0.430","1004.300","","0.000","-99.000","-99.000","-99.000","26.000","","15.000",""
"C0V620","2020-03-16 19:00:00","18.000","338.000","1.400","22.100","0.640","1017.500","","0.000","-99.000","-99.000","-99.000","23.800","","16.600",""
"C0X280","2020-03-16 19:00:00","22.000","24.000","2.400","21.700","0.540","1017.400","","0.000","-99.000","-99.000","-99.000","23.600","","16.200",""
"C0AH40","2020-03-16 19:00:00","426.000","298.000","0.900","16.300","0.590","970.100","","0.000","-99.000","-99.000","-99.000","20.000","","13.100",""
"C0T9A0","2020-03-16 19:00:00","498.000","0.000","0.000","14.200","0.630","965.900","","0.000","-99.000","-99.000","-99.000","16.100","","11.800",""
"C0K390","2020-03-16 19:00:00","31.000","41.000","0.700","21.700","0.510","1016.100","","0.000","-99.000","-99.000","-99.000","24.700","","15.300",""
"C0I540","2020-03-16 19:00:00","3344.000","-99.000","-99.000","2.000","0.890","683.700","","-99.000","-99.000","-99.000","-99.000","6.300","","0.000",""
"C0G890","2020-03-16 19:00:00","24.000","0.000","0.000","22.300","0.430","1016.400","","0.000","-99.000","-99.000","-99.000","23.500","","16.200",""
"C0G720","2020-03-16 19:00:00","50.000","13.000","0.600","21.700","0.480","1013.300","","0.000","-99.000","-99.000","-99.000","24.700","","15.300",""
"C0UA40","2020-03-16 19:00:00","1121.000","206.000","4.700","8.700","0.770","895.500","","0.000","-99.000","-99.000","-99.000","14.600","","6.700",""
"C0V400","2020-03-16 19:00:00","56.000","40.000","1.200","22.400","0.680","1012.500","","0.000","-99.000","-99.000","-99.000","24.400","","16.600",""
"C0X130","2020-03-16 19:00:00","27.000","351.000","1.000","22.400","0.520","1015.900","","0.000","-99.000","-99.000","-99.000","26.400","","16.500",""
"C0A520","2020-03-16 19:00:00","48.000","52.000","3.700","19.900","0.390","1015.200","","0.000","-99.000","-99.000","-99.000","23.600","","14.400",""
"C0U870","2020-03-16 19:00:00","474.000","83.000","1.000","13.300","0.600","968.600","","0.000","-99.000","-99.000","-99.000","19.100","","11.500",""
"C0S690","2020-03-16 19:00:00","522.000","17.000","1.000","14.800","0.720","962.600","","0.000","-99.000","-99.000","-99.000","20.600","","13.000",""
"C0R150","2020-03-16 19:00:00","105.000","258.000","1.200","22.100","0.600","1006.200","","0.000","-99.000","-99.000","-99.000","27.700","","16.500",""
